avg(price),_c0,carat,cut,color,clarity,depth,table,price,x,y,z
2217.3703703703704,817,0.71,Premium,E,SI1,59.1,61.0,2863,5.84,5.8,3.44
2621.194029850746,817,0.71,Premium,E,SI1,59.1,61.0,2863,5.84,5.8,3.44
2380.653846153846,817,0.71,Premium,E,SI1,59.1,61.0,2863,5.84,5.8,3.44
2682.741176470588,817,0.71,Premium,E,SI1,59.1,61.0,2863,5.84,5.8,3.44
2799.5753424657532,818,0.72,Ideal,F,VS2,59.5,57.0,2863,5.91,5.86,3.5
2526.0545454545454,818,0.72,Ideal,F,VS2,59.5,57.0,2863,5.91,5.86,3.5
2696.225352112676,818,0.72,Ideal,F,VS2,59.5,57.0,2863,5.91,5.86,3.5
2824.8333333333335,818,0.72,Ideal,F,VS2,59.5,57.0,2863,5.91,5.86,3.5
2657.266666666667,818,0.72,Ideal,F,VS2,59.5,57.0,2863,5.91,5.86,3.5
2544.5555555555557,819,0.72,Premium,E,SI1,60.9,60.0,2863,5.78,5.74,3.51
2217.3703703703704,819,0.72,Premium,E,SI1,60.9,60.0,2863,5.78,5.74,3.51
2621.194029850746,819,0.72,Premium,E,SI1,60.9,60.0,2863,5.78,5.74,3.51
2380.653846153846,819,0.72,Premium,E,SI1,60.9,60.0,2863,5.78,5.74,3.51
2682.741176470588,819,0.72,Premium,E,SI1,60.9,60.0,2863,5.78,5.74,3.51
2544.5555555555557,820,0.71,Ideal,E,VS2,61.0,55.0,2863,5.79,5.75,3.52
2217.3703703703704,820,0.71,Ideal,E,VS2,61.0,55.0,2863,5.79,5.75,3.52
2621.194029850746,820,0.71,Ideal,E,VS2,61.0,55.0,2863,5.79,5.75,3.52
2380.653846153846,820,0.71,Ideal,E,VS2,61.0,55.0,2863,5.79,5.75,3.52
2682.741176470588,820,0.71,Ideal,E,VS2,61.0,55.0,2863,5.79,5.75,3.52
2544.5555555555557,821,0.81,Ideal,E,SI2,60.3,57.0,2864,6.07,6.04,3.65
2217.3703703703704,821,0.81,Ideal,E,SI2,60.3,57.0,2864,6.07,6.04,3.65
2621.194029850746,821,0.81,Ideal,E,SI2,60.3,57.0,2864,6.07,6.04,3.65
2380.653846153846,821,0.81,Ideal,E,SI2,60.3,57.0,2864,6.07,6.04,3.65
2682.741176470588,821,0.81,Ideal,E,SI2,60.3,57.0,2864,6.07,6.04,3.65
2856.1111111111113,822,0.83,Very Good,I,VS2,61.6,58.0,2865,6.05,6.07,3.73
1898.4,822,0.83,Very Good,I,VS2,61.6,58.0,2865,6.05,6.07,3.73
1878.4,822,0.83,Very Good,I,VS2,61.6,58.0,2865,6.05,6.07,3.73
2142.785714285714,822,0.83,Very Good,I,VS2,61.6,58.0,2865,6.05,6.07,3.73
1727.9761904761904,822,0.83,Very Good,I,VS2,61.6,58.0,2865,6.05,6.07,3.73
2863.6666666666665,823,0.73,Premium,D,SI1,60.8,55.0,2865,5.87,5.81,3.55
2142.8571428571427,823,0.73,Premium,D,SI1,60.8,55.0,2865,5.87,5.81,3.55
2699.1428571428573,823,0.73,Premium,D,SI1,60.8,55.0,2865,5.87,5.81,3.55
2731.695652173913,823,0.73,Premium,D,SI1,60.8,55.0,2865,5.87,5.81,3.55
2393.5789473684213,823,0.73,Premium,D,SI1,60.8,55.0,2865,5.87,5.81,3.55
2863.6666666666665,824,0.56,Very Good,D,VVS1,62.0,56.0,2866,5.25,5.3,3.27
2142.8571428571427,824,0.56,Very Good,D,VVS1,62.0,56.0,2866,5.25,5.3,3.27
2699.1428571428573,824,0.56,Very Good,D,VVS1,62.0,56.0,2866,5.25,5.3,3.27
2731.695652173913,824,0.56,Very Good,D,VVS1,62.0,56.0,2866,5.25,5.3,3.27
2393.5789473684213,824,0.56,Very Good,D,VVS1,62.0,56.0,2866,5.25,5.3,3.27
2863.6666666666665,825,0.56,Very Good,D,VVS1,61.8,55.0,2866,5.27,5.31,3.27
2142.8571428571427,825,0.56,Very Good,D,VVS1,61.8,55.0,2866,5.27,5.31,3.27
2699.1428571428573,825,0.56,Very Good,D,VVS1,61.8,55.0,2866,5.27,5.31,3.27
2731.695652173913,825,0.56,Very Good,D,VVS1,61.8,55.0,2866,5.27,5.31,3.27
2393.5789473684213,825,0.56,Very Good,D,VVS1,61.8,55.0,2866,5.27,5.31,3.27
2544.5555555555557,826,0.71,Ideal,E,VS1,62.2,55.0,2866,5.74,5.7,3.56
2217.3703703703704,826,0.71,Ideal,E,VS1,62.2,55.0,2866,5.74,5.7,3.56
2621.194029850746,826,0.71,Ideal,E,VS1,62.2,55.0,2866,5.74,5.7,3.56
2380.653846153846,826,0.71,Ideal,E,VS1,62.2,55.0,2866,5.74,5.7,3.56
2682.741176470588,826,0.71,Ideal,E,VS1,62.2,55.0,2866,5.74,5.7,3.56
2175.714285714286,827,0.7,Ideal,H,VVS1,62.3,58.0,2866,5.66,5.7,3.54
2440.243902439024,827,0.7,Ideal,H,VVS1,62.3,58.0,2866,5.66,5.7,3.54
2837.3571428571427,827,0.7,Ideal,H,VVS1,62.3,58.0,2866,5.66,5.7,3.54
2205.1612903225805,827,0.7,Ideal,H,VVS1,62.3,58.0,2866,5.66,5.7,3.54
1765.7272727272727,827,0.7,Ideal,H,VVS1,62.3,58.0,2866,5.66,5.7,3.54
2856.1111111111113,828,0.96,Premium,I,SI1,61.3,58.0,2866,6.39,6.3,3.89
1898.4,828,0.96,Premium,I,SI1,61.3,58.0,2866,6.39,6.3,3.89
1878.4,828,0.96,Premium,I,SI1,61.3,58.0,2866,6.39,6.3,3.89
2142.785714285714,828,0.96,Premium,I,SI1,61.3,58.0,2866,6.39,6.3,3.89
1727.9761904761904,828,0.96,Premium,I,SI1,61.3,58.0,2866,6.39,6.3,3.89
2175.714285714286,829,0.71,Very Good,H,VVS1,62.9,57.0,2867,5.67,5.69,3.57
2440.243902439024,829,0.71,Very Good,H,VVS1,62.9,57.0,2867,5.67,5.69,3.57
2837.3571428571427,829,0.71,Very Good,H,VVS1,62.9,57.0,2867,5.67,5.69,3.57
2205.1612903225805,829,0.71,Very Good,H,VVS1,62.9,57.0,2867,5.67,5.69,3.57
1765.7272727272727,829,0.71,Very Good,H,VVS1,62.9,57.0,2867,5.67,5.69,3.57
2863.6666666666665,830,0.7,Ideal,D,VS2,62.4,57.0,2867,5.68,5.61,3.52
2142.8571428571427,830,0.7,Ideal,D,VS2,62.4,57.0,2867,5.68,5.61,3.52
2699.1428571428573,830,0.7,Ideal,D,VS2,62.4,57.0,2867,5.68,5.61,3.52
2731.695652173913,830,0.7,Ideal,D,VS2,62.4,57.0,2867,5.68,5.61,3.52
2393.5789473684213,830,0.7,Ideal,D,VS2,62.4,57.0,2867,5.68,5.61,3.52
2175.714285714286,831,0.71,Ideal,H,VVS1,60.4,57.0,2867,5.78,5.81,3.5
2440.243902439024,831,0.71,Ideal,H,VVS1,60.4,57.0,2867,5.78,5.81,3.5
2837.3571428571427,831,0.71,Ideal,H,VVS1,60.4,57.0,2867,5.78,5.81,3.5
2205.1612903225805,831,0.71,Ideal,H,VVS1,60.4,57.0,2867,5.78,5.81,3.5
1765.7272727272727,831,0.71,Ideal,H,VVS1,60.4,57.0,2867,5.78,5.81,3.5
2175.714285714286,832,0.8,Premium,H,VS2,61.2,53.0,2867,6.05,5.98,3.68
2440.243902439024,832,0.8,Premium,H,VS2,61.2,53.0,2867,6.05,5.98,3.68
2837.3571428571427,832,0.8,Premium,H,VS2,61.2,53.0,2867,6.05,5.98,3.68
2205.1612903225805,832,0.8,Premium,H,VS2,61.2,53.0,2867,6.05,5.98,3.68
1765.7272727272727,832,0.8,Premium,H,VS2,61.2,53.0,2867,6.05,5.98,3.68
2799.5753424657532,833,0.95,Premium,F,SI2,58.4,57.0,2867,6.49,6.41,3.77
2526.0545454545454,833,0.95,Premium,F,SI2,58.4,57.0,2867,6.49,6.41,3.77
2696.225352112676,833,0.95,Premium,F,SI2,58.4,57.0,2867,6.49,6.41,3.77
2824.8333333333335,833,0.95,Premium,F,SI2,58.4,57.0,2867,6.49,6.41,3.77
2657.266666666667,833,0.95,Premium,F,SI2,58.4,57.0,2867,6.49,6.41,3.77
2799.5753424657532,834,0.82,Ideal,F,SI2,62.3,56.0,2867,5.99,5.95,3.72
2526.0545454545454,834,0.82,Ideal,F,SI2,62.3,56.0,2867,5.99,5.95,3.72
2696.225352112676,834,0.82,Ideal,F,SI2,62.3,56.0,2867,5.99,5.95,3.72
2824.8333333333335,834,0.82,Ideal,F,SI2,62.3,56.0,2867,5.99,5.95,3.72
2657.266666666667,834,0.82,Ideal,F,SI2,62.3,56.0,2867,5.99,5.95,3.72
2799.5753424657532,835,0.52,Ideal,F,VVS1,61.2,56.0,2867,5.21,5.19,3.18
2526.0545454545454,835,0.52,Ideal,F,VVS1,61.2,56.0,2867,5.21,5.19,3.18
2696.225352112676,835,0.52,Ideal,F,VVS1,61.2,56.0,2867,5.21,5.19,3.18
2824.8333333333335,835,0.52,Ideal,F,VVS1,61.2,56.0,2867,5.21,5.19,3.18
2657.266666666667,835,0.52,Ideal,F,VVS1,61.2,56.0,2867,5.21,5.19,3.18
2799.5753424657532,836,0.82,Ideal,F,SI2,61.7,53.0,2867,6.12,6.0,3.74
2526.0545454545454,836,0.82,Ideal,F,SI2,61.7,53.0,2867,6.12,6.0,3.74
2696.225352112676,836,0.82,Ideal,F,SI2,61.7,53.0,2867,6.12,6.0,3.74
2824.8333333333335,836,0.82,Ideal,F,SI2,61.7,53.0,2867,6.12,6.0,3.74
2657.266666666667,836,0.82,Ideal,F,SI2,61.7,53.0,2867,6.12,6.0,3.74
2799.5753424657532,837,0.82,Ideal,F,SI2,62.3,56.0,2867,6.02,5.96,3.73
2526.0545454545454,837,0.82,Ideal,F,SI2,62.3,56.0,2867,6.02,5.96,3.73
2696.225352112676,837,0.82,Ideal,F,SI2,62.3,56.0,2867,6.02,5.96,3.73
2824.8333333333335,837,0.82,Ideal,F,SI2,62.3,56.0,2867,6.02,5.96,3.73
2657.266666666667,837,0.82,Ideal,F,SI2,62.3,56.0,2867,6.02,5.96,3.73
2799.5753424657532,838,0.82,Premium,F,SI2,59.7,57.0,2867,6.14,6.12,3.66
2526.0545454545454,838,0.82,Premium,F,SI2,59.7,57.0,2867,6.14,6.12,3.66
2696.225352112676,838,0.82,Premium,F,SI2,59.7,57.0,2867,6.14,6.12,3.66
2824.8333333333335,838,0.82,Premium,F,SI2,59.7,57.0,2867,6.14,6.12,3.66
2657.266666666667,838,0.82,Premium,F,SI2,59.7,57.0,2867,6.14,6.12,3.66
2562.730769230769,839,0.8,Ideal,G,SI1,61.3,57.0,2867,5.96,5.91,3.64
2576.157894736842,839,0.8,Ideal,G,SI1,61.3,57.0,2867,5.96,5.91,3.64
2822.0,839,0.8,Ideal,G,SI1,61.3,57.0,2867,5.96,5.91,3.64
2544.8070175438597,839,0.8,Ideal,G,SI1,61.3,57.0,2867,5.96,5.91,3.64
2594.5,839,0.8,Ideal,G,SI1,61.3,57.0,2867,5.96,5.91,3.64
2799.5753424657532,840,0.96,Fair,F,SI2,68.2,61.0,2867,6.07,5.88,4.1
2526.0545454545454,840,0.96,Fair,F,SI2,68.2,61.0,2867,6.07,5.88,4.1
2696.225352112676,840,0.96,Fair,F,SI2,68.2,61.0,2867,6.07,5.88,4.1
2824.8333333333335,840,0.96,Fair,F,SI2,68.2,61.0,2867,6.07,5.88,4.1
2657.266666666667,840,0.96,Fair,F,SI2,68.2,61.0,2867,6.07,5.88,4.1
2856.1111111111113,841,0.72,Ideal,I,VS1,62.4,55.0,2868,5.72,5.75,3.58
1898.4,841,0.72,Ideal,I,VS1,62.4,55.0,2868,5.72,5.75,3.58
1878.4,841,0.72,Ideal,I,VS1,62.4,55.0,2868,5.72,5.75,3.58
2142.785714285714,841,0.72,Ideal,I,VS1,62.4,55.0,2868,5.72,5.75,3.58
1727.9761904761904,841,0.72,Ideal,I,VS1,62.4,55.0,2868,5.72,5.75,3.58
2562.730769230769,842,0.62,Ideal,G,IF,60.5,57.0,2868,5.52,5.56,3.35
2576.157894736842,842,0.62,Ideal,G,IF,60.5,57.0,2868,5.52,5.56,3.35
2822.0,842,0.62,Ideal,G,IF,60.5,57.0,2868,5.52,5.56,3.35
2544.8070175438597,842,0.62,Ideal,G,IF,60.5,57.0,2868,5.52,5.56,3.35
2594.5,842,0.62,Ideal,G,IF,60.5,57.0,2868,5.52,5.56,3.35
2544.5555555555557,843,0.79,Premium,E,SI2,61.0,58.0,2868,5.96,5.9,3.62
2217.3703703703704,843,0.79,Premium,E,SI2,61.0,58.0,2868,5.96,5.9,3.62
2621.194029850746,843,0.79,Premium,E,SI2,61.0,58.0,2868,5.96,5.9,3.62
2380.653846153846,843,0.79,Premium,E,SI2,61.0,58.0,2868,5.96,5.9,3.62
2682.741176470588,843,0.79,Premium,E,SI2,61.0,58.0,2868,5.96,5.9,3.62
2544.5555555555557,844,0.75,Very Good,E,SI1,63.1,56.0,2868,5.78,5.7,3.62
2217.3703703703704,844,0.75,Very Good,E,SI1,63.1,56.0,2868,5.78,5.7,3.62
2621.194029850746,844,0.75,Very Good,E,SI1,63.1,56.0,2868,5.78,5.7,3.62
2380.653846153846,844,0.75,Very Good,E,SI1,63.1,56.0,2868,5.78,5.7,3.62
2682.741176470588,844,0.75,Very Good,E,SI1,63.1,56.0,2868,5.78,5.7,3.62
2863.6666666666665,845,1.08,Premium,D,I1,61.9,60.0,2869,6.55,6.48,4.03
2142.8571428571427,845,1.08,Premium,D,I1,61.9,60.0,2869,6.55,6.48,4.03
2699.1428571428573,845,1.08,Premium,D,I1,61.9,60.0,2869,6.55,6.48,4.03
2731.695652173913,845,1.08,Premium,D,I1,61.9,60.0,2869,6.55,6.48,4.03
2393.5789473684213,845,1.08,Premium,D,I1,61.9,60.0,2869,6.55,6.48,4.03
2544.5555555555557,846,0.72,Ideal,E,SI1,60.8,55.0,2869,5.77,5.84,3.53
2217.3703703703704,846,0.72,Ideal,E,SI1,60.8,55.0,2869,5.77,5.84,3.53
2621.194029850746,846,0.72,Ideal,E,SI1,60.8,55.0,2869,5.77,5.84,3.53
2380.653846153846,846,0.72,Ideal,E,SI1,60.8,55.0,2869,5.77,5.84,3.53
2682.741176470588,846,0.72,Ideal,E,SI1,60.8,55.0,2869,5.77,5.84,3.53
2562.730769230769,847,0.62,Ideal,G,IF,61.8,56.0,2869,5.43,5.47,3.37
2576.157894736842,847,0.62,Ideal,G,IF,61.8,56.0,2869,5.43,5.47,3.37
2822.0,847,0.62,Ideal,G,IF,61.8,56.0,2869,5.43,5.47,3.37
2544.8070175438597,847,0.62,Ideal,G,IF,61.8,56.0,2869,5.43,5.47,3.37
2594.5,847,0.62,Ideal,G,IF,61.8,56.0,2869,5.43,5.47,3.37
2562.730769230769,848,0.73,Ideal,G,VVS2,61.3,57.0,2869,5.84,5.81,3.57
2576.157894736842,848,0.73,Ideal,G,VVS2,61.3,57.0,2869,5.84,5.81,3.57
2822.0,848,0.73,Ideal,G,VVS2,61.3,57.0,2869,5.84,5.81,3.57
2544.8070175438597,848,0.73,Ideal,G,VVS2,61.3,57.0,2869,5.84,5.81,3.57
2594.5,848,0.73,Ideal,G,VVS2,61.3,57.0,2869,5.84,5.81,3.57
2175.714285714286,849,0.72,Ideal,H,VVS2,60.9,57.0,2869,5.79,5.77,3.52
2440.243902439024,849,0.72,Ideal,H,VVS2,60.9,57.0,2869,5.79,5.77,3.52
2837.3571428571427,849,0.72,Ideal,H,VVS2,60.9,57.0,2869,5.79,5.77,3.52
2205.1612903225805,849,0.72,Ideal,H,VVS2,60.9,57.0,2869,5.79,5.77,3.52
1765.7272727272727,849,0.72,Ideal,H,VVS2,60.9,57.0,2869,5.79,5.77,3.52
2799.5753424657532,850,0.52,Premium,F,VVS2,61.8,60.0,2870,5.16,5.13,3.18
2526.0545454545454,850,0.52,Premium,F,VVS2,61.8,60.0,2870,5.16,5.13,3.18
2696.225352112676,850,0.52,Premium,F,VVS2,61.8,60.0,2870,5.16,5.13,3.18
2824.8333333333335,850,0.52,Premium,F,VVS2,61.8,60.0,2870,5.16,5.13,3.18
2657.266666666667,850,0.52,Premium,F,VVS2,61.8,60.0,2870,5.16,5.13,3.18
2544.5555555555557,851,0.83,Ideal,E,SI2,62.2,57.0,2870,6.0,6.05,3.75
2217.3703703703704,851,0.83,Ideal,E,SI2,62.2,57.0,2870,6.0,6.05,3.75
2621.194029850746,851,0.83,Ideal,E,SI2,62.2,57.0,2870,6.0,6.05,3.75
2380.653846153846,851,0.83,Ideal,E,SI2,62.2,57.0,2870,6.0,6.05,3.75
2682.741176470588,851,0.83,Ideal,E,SI2,62.2,57.0,2870,6.0,6.05,3.75
2544.5555555555557,852,0.64,Premium,E,VVS2,62.1,58.0,2870,5.56,5.51,3.44
2217.3703703703704,852,0.64,Premium,E,VVS2,62.1,58.0,2870,5.56,5.51,3.44
2621.194029850746,852,0.64,Premium,E,VVS2,62.1,58.0,2870,5.56,5.51,3.44
2380.653846153846,852,0.64,Premium,E,VVS2,62.1,58.0,2870,5.56,5.51,3.44
2682.741176470588,852,0.64,Premium,E,VVS2,62.1,58.0,2870,5.56,5.51,3.44
2562.730769230769,853,0.8,Ideal,G,SI1,62.5,57.0,2870,5.94,5.9,3.7
2576.157894736842,853,0.8,Ideal,G,SI1,62.5,57.0,2870,5.94,5.9,3.7
2822.0,853,0.8,Ideal,G,SI1,62.5,57.0,2870,5.94,5.9,3.7
2544.8070175438597,853,0.8,Ideal,G,SI1,62.5,57.0,2870,5.94,5.9,3.7
2594.5,853,0.8,Ideal,G,SI1,62.5,57.0,2870,5.94,5.9,3.7
2175.714285714286,854,0.74,Ideal,H,SI1,62.1,56.0,2870,5.77,5.83,3.6
2440.243902439024,854,0.74,Ideal,H,SI1,62.1,56.0,2870,5.77,5.83,3.6
2837.3571428571427,854,0.74,Ideal,H,SI1,62.1,56.0,2870,5.77,5.83,3.6
2205.1612903225805,854,0.74,Ideal,H,SI1,62.1,56.0,2870,5.77,5.83,3.6
1765.7272727272727,854,0.74,Ideal,H,SI1,62.1,56.0,2870,5.77,5.83,3.6
2799.5753424657532,855,0.72,Ideal,F,SI1,61.5,56.0,2870,5.72,5.79,3.54
2526.0545454545454,855,0.72,Ideal,F,SI1,61.5,56.0,2870,5.72,5.79,3.54
2696.225352112676,855,0.72,Ideal,F,SI1,61.5,56.0,2870,5.72,5.79,3.54
2824.8333333333335,855,0.72,Ideal,F,SI1,61.5,56.0,2870,5.72,5.79,3.54
2657.266666666667,855,0.72,Ideal,F,SI1,61.5,56.0,2870,5.72,5.79,3.54
2175.714285714286,856,0.82,Ideal,H,VS2,59.5,57.0,2870,6.12,6.09,3.63
2440.243902439024,856,0.82,Ideal,H,VS2,59.5,57.0,2870,6.12,6.09,3.63
2837.3571428571427,856,0.82,Ideal,H,VS2,59.5,57.0,2870,6.12,6.09,3.63
2205.1612903225805,856,0.82,Ideal,H,VS2,59.5,57.0,2870,6.12,6.09,3.63
1765.7272727272727,856,0.82,Ideal,H,VS2,59.5,57.0,2870,6.12,6.09,3.63
2544.5555555555557,857,0.73,Premium,E,VS1,61.3,59.0,2870,5.81,5.78,3.55
2217.3703703703704,857,0.73,Premium,E,VS1,61.3,59.0,2870,5.81,5.78,3.55
2621.194029850746,857,0.73,Premium,E,VS1,61.3,59.0,2870,5.81,5.78,3.55
2380.653846153846,857,0.73,Premium,E,VS1,61.3,59.0,2870,5.81,5.78,3.55
2682.741176470588,857,0.73,Premium,E,VS1,61.3,59.0,2870,5.81,5.78,3.55
2856.1111111111113,858,1.04,Premium,I,I1,61.6,61.0,2870,6.47,6.45,3.98
1898.4,858,1.04,Premium,I,I1,61.6,61.0,2870,6.47,6.45,3.98
1878.4,858,1.04,Premium,I,I1,61.6,61.0,2870,6.47,6.45,3.98
2142.785714285714,858,1.04,Premium,I,I1,61.6,61.0,2870,6.47,6.45,3.98
1727.9761904761904,858,1.04,Premium,I,I1,61.6,61.0,2870,6.47,6.45,3.98
2544.5555555555557,859,0.73,Very Good,E,SI1,61.3,58.0,2871,5.76,5.83,3.55
2217.3703703703704,859,0.73,Very Good,E,SI1,61.3,58.0,2871,5.76,5.83,3.55
2621.194029850746,859,0.73,Very Good,E,SI1,61.3,58.0,2871,5.76,5.83,3.55
2380.653846153846,859,0.73,Very Good,E,SI1,61.3,58.0,2871,5.76,5.83,3.55
2682.741176470588,859,0.73,Very Good,E,SI1,61.3,58.0,2871,5.76,5.83,3.55
2544.5555555555557,860,0.73,Good,E,SI1,63.6,57.0,2871,5.7,5.72,3.63
2217.3703703703704,860,0.73,Good,E,SI1,63.6,57.0,2871,5.7,5.72,3.63
2621.194029850746,860,0.73,Good,E,SI1,63.6,57.0,2871,5.7,5.72,3.63
2380.653846153846,860,0.73,Good,E,SI1,63.6,57.0,2871,5.7,5.72,3.63
2682.741176470588,860,0.73,Good,E,SI1,63.6,57.0,2871,5.7,5.72,3.63
1734.6666666666667,861,0.9,Premium,J,SI1,62.8,59.0,2871,6.13,6.03,3.82
1588.7,861,0.9,Premium,J,SI1,62.8,59.0,2871,6.13,6.03,3.82
2830.0,861,0.9,Premium,J,SI1,62.8,59.0,2871,6.13,6.03,3.82
2311.6153846153848,861,0.9,Premium,J,SI1,62.8,59.0,2871,6.13,6.03,3.82
1455.7142857142858,861,0.9,Premium,J,SI1,62.8,59.0,2871,6.13,6.03,3.82
2856.1111111111113,862,0.75,Ideal,I,SI1,61.8,55.0,2871,5.83,5.85,3.61
1898.4,862,0.75,Ideal,I,SI1,61.8,55.0,2871,5.83,5.85,3.61
1878.4,862,0.75,Ideal,I,SI1,61.8,55.0,2871,5.83,5.85,3.61
2142.785714285714,862,0.75,Ideal,I,SI1,61.8,55.0,2871,5.83,5.85,3.61
1727.9761904761904,862,0.75,Ideal,I,SI1,61.8,55.0,2871,5.83,5.85,3.61
2562.730769230769,863,0.79,Ideal,G,SI1,62.6,55.0,2871,5.91,5.95,3.71
2576.157894736842,863,0.79,Ideal,G,SI1,62.6,55.0,2871,5.91,5.95,3.71
2822.0,863,0.79,Ideal,G,SI1,62.6,55.0,2871,5.91,5.95,3.71
2544.8070175438597,863,0.79,Ideal,G,SI1,62.6,55.0,2871,5.91,5.95,3.71
2594.5,863,0.79,Ideal,G,SI1,62.6,55.0,2871,5.91,5.95,3.71
2863.6666666666665,864,0.7,Good,D,SI1,62.5,56.7,2872,5.59,5.62,3.51
2142.8571428571427,864,0.7,Good,D,SI1,62.5,56.7,2872,5.59,5.62,3.51
2699.1428571428573,864,0.7,Good,D,SI1,62.5,56.7,2872,5.59,5.62,3.51
2731.695652173913,864,0.7,Good,D,SI1,62.5,56.7,2872,5.59,5.62,3.51
2393.5789473684213,864,0.7,Good,D,SI1,62.5,56.7,2872,5.59,5.62,3.51
2863.6666666666665,865,0.75,Very Good,D,SI1,60.7,55.0,2872,5.87,5.92,3.58
2142.8571428571427,865,0.75,Very Good,D,SI1,60.7,55.0,2872,5.87,5.92,3.58
2699.1428571428573,865,0.75,Very Good,D,SI1,60.7,55.0,2872,5.87,5.92,3.58
2731.695652173913,865,0.75,Very Good,D,SI1,60.7,55.0,2872,5.87,5.92,3.58
2393.5789473684213,865,0.75,Very Good,D,SI1,60.7,55.0,2872,5.87,5.92,3.58
2856.1111111111113,866,1.02,Ideal,I,I1,61.7,56.0,2872,6.44,6.49,3.99
1898.4,866,1.02,Ideal,I,I1,61.7,56.0,2872,6.44,6.49,3.99
1878.4,866,1.02,Ideal,I,I1,61.7,56.0,2872,6.44,6.49,3.99
2142.785714285714,866,1.02,Ideal,I,I1,61.7,56.0,2872,6.44,6.49,3.99
1727.9761904761904,866,1.02,Ideal,I,I1,61.7,56.0,2872,6.44,6.49,3.99
2562.730769230769,867,0.7,Very Good,G,SI2,59.0,62.0,2872,5.79,5.81,3.42
2576.157894736842,867,0.7,Very Good,G,SI2,59.0,62.0,2872,5.79,5.81,3.42
2822.0,867,0.7,Very Good,G,SI2,59.0,62.0,2872,5.79,5.81,3.42
2544.8070175438597,867,0.7,Very Good,G,SI2,59.0,62.0,2872,5.79,5.81,3.42
2594.5,867,0.7,Very Good,G,SI2,59.0,62.0,2872,5.79,5.81,3.42
2863.6666666666665,868,0.7,Ideal,D,SI1,61.8,56.0,2872,5.63,5.73,3.51
2142.8571428571427,868,0.7,Ideal,D,SI1,61.8,56.0,2872,5.63,5.73,3.51
2699.1428571428573,868,0.7,Ideal,D,SI1,61.8,56.0,2872,5.63,5.73,3.51
2731.695652173913,868,0.7,Ideal,D,SI1,61.8,56.0,2872,5.63,5.73,3.51
2393.5789473684213,868,0.7,Ideal,D,SI1,61.8,56.0,2872,5.63,5.73,3.51
2544.5555555555557,869,0.7,Good,E,SI1,61.4,64.0,2872,5.66,5.71,3.49
2217.3703703703704,869,0.7,Good,E,SI1,61.4,64.0,2872,5.66,5.71,3.49
2621.194029850746,869,0.7,Good,E,SI1,61.4,64.0,2872,5.66,5.71,3.49
2380.653846153846,869,0.7,Good,E,SI1,61.4,64.0,2872,5.66,5.71,3.49
2682.741176470588,869,0.7,Good,E,SI1,61.4,64.0,2872,5.66,5.71,3.49
2863.6666666666665,870,0.7,Ideal,D,SI1,61.4,54.0,2872,5.71,5.75,3.52
2142.8571428571427,870,0.7,Ideal,D,SI1,61.4,54.0,2872,5.71,5.75,3.52
2699.1428571428573,870,0.7,Ideal,D,SI1,61.4,54.0,2872,5.71,5.75,3.52
2731.695652173913,870,0.7,Ideal,D,SI1,61.4,54.0,2872,5.71,5.75,3.52
2393.5789473684213,870,0.7,Ideal,D,SI1,61.4,54.0,2872,5.71,5.75,3.52
2863.6666666666665,871,0.7,Ideal,D,SI1,60.7,56.0,2872,5.72,5.75,3.48
2142.8571428571427,871,0.7,Ideal,D,SI1,60.7,56.0,2872,5.72,5.75,3.48
2699.1428571428573,871,0.7,Ideal,D,SI1,60.7,56.0,2872,5.72,5.75,3.48
2731.695652173913,871,0.7,Ideal,D,SI1,60.7,56.0,2872,5.72,5.75,3.48
2393.5789473684213,871,0.7,Ideal,D,SI1,60.7,56.0,2872,5.72,5.75,3.48
2863.6666666666665,872,0.7,Very Good,D,SI1,60.2,60.0,2872,5.75,5.82,3.48
2142.8571428571427,872,0.7,Very Good,D,SI1,60.2,60.0,2872,5.75,5.82,3.48
2699.1428571428573,872,0.7,Very Good,D,SI1,60.2,60.0,2872,5.75,5.82,3.48
2731.695652173913,872,0.7,Very Good,D,SI1,60.2,60.0,2872,5.75,5.82,3.48
2393.5789473684213,872,0.7,Very Good,D,SI1,60.2,60.0,2872,5.75,5.82,3.48
2544.5555555555557,873,0.72,Very Good,E,VS2,58.3,57.0,2872,5.89,5.94,3.45
2217.3703703703704,873,0.72,Very Good,E,VS2,58.3,57.0,2872,5.89,5.94,3.45
2621.194029850746,873,0.72,Very Good,E,VS2,58.3,57.0,2872,5.89,5.94,3.45
2380.653846153846,873,0.72,Very Good,E,VS2,58.3,57.0,2872,5.89,5.94,3.45
2682.741176470588,873,0.72,Very Good,E,VS2,58.3,57.0,2872,5.89,5.94,3.45
2544.5555555555557,874,0.74,Ideal,E,SI1,62.3,58.0,2872,5.74,5.78,3.59
2217.3703703703704,874,0.74,Ideal,E,SI1,62.3,58.0,2872,5.74,5.78,3.59
2621.194029850746,874,0.74,Ideal,E,SI1,62.3,58.0,2872,5.74,5.78,3.59
2380.653846153846,874,0.74,Ideal,E,SI1,62.3,58.0,2872,5.74,5.78,3.59
2682.741176470588,874,0.74,Ideal,E,SI1,62.3,58.0,2872,5.74,5.78,3.59
2562.730769230769,875,0.84,Good,G,SI1,65.1,55.0,2872,5.88,5.97,3.86
2576.157894736842,875,0.84,Good,G,SI1,65.1,55.0,2872,5.88,5.97,3.86
